,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
3355740,2019-07-03,AMBER,540902,B ,826.75,828.6,818.1,825.35,827.35,19,76449.0
3358577,2019-07-04,AMBER,540902,B ,826.0,832.0,822.2,829.0,825.35,14,51305.0
3361404,2019-07-05,AMBER,540902,B ,823.9,830.0,815.8,825.55,829.0,66,306882.0
3364268,2019-07-08,AMBER,540902,B ,831.95,831.95,813.2,819.5,825.55,83,341983.0
3367092,2019-07-09,AMBER,540902,B ,817.0,821.4,816.55,819.9,819.5,28,224608.0
3369886,2019-07-10,AMBER,540902,B ,830.0,835.0,825.0,826.75,819.9,170,1150895.0
3372679,2019-07-11,AMBER,540902,B ,827.0,860.0,824.3,844.7,826.75,193,1482069.0
3375469,2019-07-12,AMBER,540902,B ,840.4,851.05,825.6,831.25,844.7,167,582907.0
3378319,2019-07-15,AMBER,540902,B ,832.65,832.75,815.0,817.2,831.25,48,163257.0
3381163,2019-07-16,AMBER,540902,B ,819.0,823.6,817.0,820.75,817.2,22,108216.0
3384042,2019-07-17,AMBER,540902,B ,821.0,831.85,817.0,823.85,820.75,164,678104.0
3386913,2019-07-18,AMBER,540902,B ,825.35,829.45,824.0,827.8,823.85,30,110013.0
3389808,2019-07-19,AMBER,540902,B ,830.0,853.5,826.25,835.95,827.8,174,1615251.0
3392711,2019-07-22,AMBER,540902,B ,820.05,820.05,791.0,808.35,835.95,123,576865.0
3395578,2019-07-23,AMBER,540902,B ,801.3,825.5,797.0,813.95,808.35,103,320484.0
3398386,2019-07-24,AMBER,540902,B ,820.3,820.3,785.0,803.2,813.95,129,1805345.0
3401204,2019-07-25,AMBER,540902,B ,805.0,820.0,794.05,806.6,803.2,79,212979.0
3404067,2019-07-26,AMBER,540902,B ,820.0,820.0,795.65,809.55,806.6,79,238040.0
3406868,2019-07-29,AMBER,540902,B ,821.85,824.7,812.75,814.85,809.55,65,293805.0
3409695,2019-07-30,AMBER,540902,B ,809.75,809.75,774.95,776.3,814.85,164,866902.0
3412562,2019-07-31,AMBER,540902,B ,777.4,790.0,752.55,781.5,776.3,90,466192.0
3415387,2019-08-01,AMBER,540902,B ,767.6,792.0,767.55,790.0,781.5,74,414166.0
3418199,2019-08-02,AMBER,540902,B ,775.25,790.85,769.95,781.5,790.0,78,258404.0
3420984,2019-08-05,AMBER,540902,B ,770.0,770.0,750.0,756.05,781.5,78,297390.0
3423771,2019-08-06,AMBER,540902,B ,773.65,809.1,755.3,798.75,756.05,129,854781.0
3426623,2019-08-07,AMBER,540902,B ,813.95,814.0,779.9,780.9,798.75,44,308416.0
3429395,2019-08-08,AMBER,540902,B ,791.1,794.15,785.85,788.3,780.9,33,210090.0
3432260,2019-08-09,AMBER,540902,B ,803.0,823.0,789.45,802.7,788.3,106,641529.0
3435145,2019-08-13,AMBER,540902,B ,820.0,843.0,817.0,820.95,802.7,234,1477956.0
3437989,2019-08-14,AMBER,540902,B ,836.0,836.0,810.0,813.05,820.95,98,753331.0
3440841,2019-08-16,AMBER,540902,B ,811.1,857.2,802.75,851.4,813.05,139,1085645.0
3443701,2019-08-19,AMBER,540902,B ,840.0,840.0,827.0,828.7,851.4,43,98224.0
3446519,2019-08-20,AMBER,540902,B ,831.05,835.55,822.0,823.1,828.7,47,335784.0
3449363,2019-08-21,AMBER,540902,B ,817.0,819.3,809.5,810.0,823.1,54,57628896.0
3452180,2019-08-22,AMBER,540902,B ,817.0,850.7,790.0,819.3,810.0,266,1507823.0
3455014,2019-08-23,AMBER,540902,B ,810.4,824.45,810.4,815.85,819.3,50,254808.0
3457881,2019-08-26,AMBER,540902,B ,832.35,870.0,819.9,857.5,815.85,219,1215245.0
3460807,2019-08-27,AMBER,540902,B ,857.5,857.95,831.0,832.65,857.5,103,361245.0
3463698,2019-08-28,AMBER,540902,B ,826.45,859.0,820.95,840.4,832.65,105,377123.0
3466552,2019-08-29,AMBER,540902,B ,850.0,850.0,824.5,825.55,840.4,87,317777.0
3469479,2019-08-30,AMBER,540902,B ,832.4,841.6,824.0,824.65,825.55,72,293557.0
3472317,2019-09-03,AMBER,540902,B ,825.0,832.1,816.3,824.25,824.65,133,750364.0
3475098,2019-09-04,AMBER,540902,B ,821.0,824.95,813.4,821.75,824.25,82,207732.0
3477895,2019-09-05,AMBER,540902,B ,822.05,827.75,810.0,812.4,821.75,35,144447.0
3480765,2019-09-06,AMBER,540902,B ,815.0,836.55,813.4,817.6,812.4,245,532380.0
3483716,2019-09-09,AMBER,540902,B ,820.0,830.9,816.75,827.95,817.6,72,295225.0
